Kruskal's Minimum Spanning Tree:
38 - 5682 (Weight: 7)
41 - 692 (Weight: 7)
41 - 708 (Weight: 7)
41 - 710 (Weight: 7)
41 - 728 (Weight: 7)
47 - 4037 (Weight: 7)
47 - 4381 (Weight: 7)
47 - 4385 (Weight: 7)
49 - 3449 (Weight: 7)
49 - 5805 (Weight: 7)
51 - 588 (Weight: 7)
51 - 593 (Weight: 7)
53 - 825 (Weight: 7)
56 - 1220 (Weight: 7)
56 - 5088 (Weight: 7)
57 - 5981 (Weight: 7)
59 - 3931 (Weight: 7)
60 - 363 (Weight: 7)
60 - 1146 (Weight: 7)
60 - 1712 (Weight: 7)
60 - 4479 (Weight: 7)
60 - 4501 (Weight: 7)
62 - 3012 (Weight: 7)
62 - 6217 (Weight: 7)
63 - 827 (Weight: 7)
63 - 4876 (Weight: 7)
64 - 2216 (Weight: 7)
64 - 4255 (Weight: 7)
67 - 4133 (Weight: 7)
67 - 4150 (Weight: 7)
68 - 6444 (Weight: 7)
72 - 6431 (Weight: 7)
76 - 6422 (Weight: 7)
77 - 3669 (Weight: 7)
82 - 6426 (Weight: 7)
99 - 450 (Weight: 7)
105 - 658 (Weight: 7)
111 - 444 (Weight: 7)
117 - 1419 (Weight: 7)
118 - 5125 (Weight: 7)
129 - 2226 (Weight: 7)
131 - 3671 (Weight: 7)
133 - 395 (Weight: 7)
134 - 4390 (Weight: 7)
137 - 1367 (Weight: 7)
166 - 4962 (Weight: 7)
211 - 1475 (Weight: 7)
241 - 5940 (Weight: 7)
246 - 6296 (Weight: 7)
384 - 4087 (Weight: 7)
388 - 479 (Weight: 7)
393 - 6441 (Weight: 7)
393 - 6453 (Weight: 7)
423 - 2555 (Weight: 7)
437 - 5474 (Weight: 7)
438 - 2300 (Weight: 7)
438 - 5116 (Weight: 7)
456 - 846 (Weight: 7)
456 - 965 (Weight: 7)
456 - 2328 (Weight: 7)
456 - 2329 (Weight: 7)
456 - 2334 (Weight: 7)
456 - 2336 (Weight: 7)
456 - 2383 (Weight: 7)
475 - 2186 (Weight: 7)
475 - 2238 (Weight: 7)
475 - 2259 (Weight: 7)
475 - 2276 (Weight: 7)
483 - 855 (Weight: 7)
489 - 497 (Weight: 7)
536 - 2286 (Weight: 7)
536 - 4954 (Weight: 7)
537 - 4041 (Weight: 7)
537 - 4043 (Weight: 7)
539 - 5150 (Weight: 7)
540 - 4453 (Weight: 7)
551 - 3250 (Weight: 7)
551 - 3283 (Weight: 7)
551 - 3289 (Weight: 7)
563 - 4910 (Weight: 7)
600 - 5415 (Weight: 7)
629 - 6065 (Weight: 7)
629 - 6077 (Weight: 7)
629 - 6081 (Weight: 7)
629 - 6088 (Weight: 7)
629 - 6089 (Weight: 7)
631 - 3602 (Weight: 7)
658 - 6150 (Weight: 7)
663 - 5578 (Weight: 7)
663 - 6438 (Weight: 7)
801 - 4784 (Weight: 7)
801 - 4804 (Weight: 7)
801 - 4809 (Weight: 7)
801 - 4826 (Weight: 7)
820 - 5598 (Weight: 7)
829 - 1034 (Weight: 7)
829 - 2390 (Weight: 7)
836 - 993 (Weight: 7)
843 - 1010 (Weight: 7)
861 - 3343 (Weight: 7)
864 - 2234 (Weight: 7)
868 - 5100 (Weight: 7)
868 - 5921 (Weight: 7)
892 - 2996 (Weight: 7)
892 - 3017 (Weight: 7)
892 - 3026 (Weight: 7)
893 - 4178 (Weight: 7)
899 - 3316 (Weight: 7)
900 - 994 (Weight: 7)
900 - 3041 (Weight: 7)
902 - 2972 (Weight: 7)
902 - 4313 (Weight: 7)
903 - 3525 (Weight: 7)
904 - 5050 (Weight: 7)
913 - 1048 (Weight: 7)
914 - 5754 (Weight: 7)
930 - 2556 (Weight: 7)
938 - 1797 (Weight: 7)
938 - 5071 (Weight: 7)
958 - 959 (Weight: 7)
972 - 5876 (Weight: 7)
983 - 2220 (Weight: 7)
995 - 2971 (Weight: 7)
995 - 2978 (Weight: 7)
1032 - 1225 (Weight: 7)
1032 - 1546 (Weight: 7)
1032 - 2055 (Weight: 7)
1032 - 2835 (Weight: 7)
1032 - 5540 (Weight: 7)
1032 - 5673 (Weight: 7)
1045 - 3819 (Weight: 7)
1045 - 3826 (Weight: 7)
1045 - 3831 (Weight: 7)
1046 - 2397 (Weight: 7)
1046 - 2471 (Weight: 7)
1049 - 1050 (Weight: 7)
1050 - 4733 (Weight: 7)
1050 - 4735 (Weight: 7)
1091 - 2454 (Weight: 7)
1092 - 2442 (Weight: 7)
1108 - 5257 (Weight: 7)
1108 - 5265 (Weight: 7)
1112 - 4222 (Weight: 7)
1117 - 5501 (Weight: 7)
1117 - 5503 (Weight: 7)
1117 - 5504 (Weight: 7)
1119 - 5879 (Weight: 7)
1121 - 2296 (Weight: 7)
1121 - 2303 (Weight: 7)
1137 - 5672 (Weight: 7)
1173 - 6454 (Weight: 7)
1196 - 5672 (Weight: 7)
1285 - 1625 (Weight: 7)
1285 - 2858 (Weight: 7)
1285 - 4416 (Weight: 7)
1291 - 4757 (Weight: 7)
1295 - 6105 (Weight: 7)
1295 - 6107 (Weight: 7)
1296 - 3507 (Weight: 7)
1312 - 2401 (Weight: 7)
1346 - 4770 (Weight: 7)
1408 - 5986 (Weight: 7)
1418 - 4985 (Weight: 7)
1418 - 5011 (Weight: 7)
1418 - 5016 (Weight: 7)
1418 - 5020 (Weight: 7)
1431 - 4059 (Weight: 7)
1510 - 6375 (Weight: 7)
1557 - 5477 (Weight: 7)
1558 - 5875 (Weight: 7)
1558 - 6382 (Weight: 7)
1561 - 2690 (Weight: 7)
1641 - 2611 (Weight: 7)
1859 - 3164 (Weight: 7)
2158 - 3194 (Weight: 7)
2181 - 3353 (Weight: 7)
2187 - 5424 (Weight: 7)
2196 - 3134 (Weight: 7)
2196 - 3137 (Weight: 7)
2196 - 3138 (Weight: 7)
2196 - 3141 (Weight: 7)
2196 - 3142 (Weight: 7)
2202 - 2209 (Weight: 7)
2202 - 5344 (Weight: 7)
2202 - 5885 (Weight: 7)
2204 - 5317 (Weight: 7)
2206 - 2953 (Weight: 7)
2211 - 3802 (Weight: 7)
2211 - 5513 (Weight: 7)
2218 - 3060 (Weight: 7)
2218 - 3074 (Weight: 7)
2369 - 5040 (Weight: 7)
2401 - 3520 (Weight: 7)
2401 - 4203 (Weight: 7)
2406 - 2407 (Weight: 7)
2407 - 3181 (Weight: 7)
2407 - 3420 (Weight: 7)
2407 - 3513 (Weight: 7)
2412 - 3876 (Weight: 7)
2422 - 5753 (Weight: 7)
2489 - 5190 (Weight: 7)
2491 - 3842 (Weight: 7)
2592 - 3643 (Weight: 7)
2594 - 5901 (Weight: 7)
2610 - 4815 (Weight: 7)
2610 - 5196 (Weight: 7)
2635 - 3758 (Weight: 7)
2635 - 3761 (Weight: 7)
2649 - 5671 (Weight: 7)
2736 - 3313 (Weight: 7)
2776 - 6038 (Weight: 7)
2828 - 4641 (Weight: 7)
2908 - 4968 (Weight: 7)
3013 - 3034 (Weight: 7)
3058 - 3917 (Weight: 7)
3058 - 4417 (Weight: 7)
3058 - 6234 (Weight: 7)
3058 - 6241 (Weight: 7)
3067 - 3786 (Weight: 7)
3147 - 3148 (Weight: 7)
3150 - 5904 (Weight: 7)
3197 - 6142 (Weight: 7)
3254 - 5582 (Weight: 7)
3262 - 4200 (Weight: 7)
3305 - 6246 (Weight: 7)
3435 - 6287 (Weight: 7)
3435 - 6366 (Weight: 7)
3485 - 4298 (Weight: 7)
3485 - 4300 (Weight: 7)
3486 - 5491 (Weight: 7)
3521 - 3522 (Weight: 7)
3534 - 3604 (Weight: 7)
3540 - 3609 (Weight: 7)
3550 - 3578 (Weight: 7)
3635 - 6143 (Weight: 7)
3646 - 5390 (Weight: 7)
3751 - 6163 (Weight: 7)
3775 - 3788 (Weight: 7)
3780 - 4099 (Weight: 7)
3789 - 3791 (Weight: 7)
3796 - 5848 (Weight: 7)
3840 - 4427 (Weight: 7)
3875 - 6175 (Weight: 7)
3893 - 6159 (Weight: 7)
3895 - 5210 (Weight: 7)
3932 - 5914 (Weight: 7)
3959 - 3961 (Weight: 7)
3969 - 4120 (Weight: 7)
3969 - 4122 (Weight: 7)
3969 - 4125 (Weight: 7)
4075 - 4262 (Weight: 7)
4103 - 4104 (Weight: 7)
4114 - 4305 (Weight: 7)
4138 - 5366 (Weight: 7)
4190 - 4196 (Weight: 7)
4256 - 6383 (Weight: 7)
4308 - 5928 (Weight: 7)
4337 - 5498 (Weight: 7)
4338 - 5883 (Weight: 7)
4362 - 6201 (Weight: 7)
4368 - 6332 (Weight: 7)
4573 - 5130 (Weight: 7)
4578 - 5863 (Weight: 7)
4605 - 5229 (Weight: 7)
4740 - 6116 (Weight: 7)
4929 - 5484 (Weight: 7)
4987 - 4988 (Weight: 7)
5000 - 6176 (Weight: 7)
5000 - 6177 (Weight: 7)
5021 - 5022 (Weight: 7)
5060 - 5239 (Weight: 7)
5109 - 6115 (Weight: 7)
5137 - 5175 (Weight: 7)
5143 - 6110 (Weight: 7)
5161 - 6108 (Weight: 7)
5218 - 5219 (Weight: 7)
5338 - 5351 (Weight: 7)
5339 - 5890 (Weight: 7)
5351 - 5466 (Weight: 7)
5416 - 5908 (Weight: 7)
5458 - 5955 (Weight: 7)
5460 - 5894 (Weight: 7)
5543 - 5626 (Weight: 7)
5879 - 5880 (Weight: 7)
6230 - 6319 (Weight: 7)
6266 - 6267 (Weight: 7)
6320 - 6321 (Weight: 7)
6320 - 6323 (Weight: 7)
6390 - 6391 (Weight: 7)
0 - 83 (Weight: 8)
0 - 116 (Weight: 8)
0 - 125 (Weight: 8)
0 - 151 (Weight: 8)
0 - 179 (Weight: 8)
0 - 185 (Weight: 8)
0 - 200 (Weight: 8)
0 - 250 (Weight: 8)
0 - 260 (Weight: 8)
0 - 263 (Weight: 8)
0 - 283 (Weight: 8)
0 - 301 (Weight: 8)
1 - 272 (Weight: 8)
1 - 318 (Weight: 8)
1 - 573 (Weight: 8)
1 - 606 (Weight: 8)
1 - 1037 (Weight: 8)
1 - 1126 (Weight: 8)
1 - 1140 (Weight: 8)
1 - 1144 (Weight: 8)
1 - 1154 (Weight: 8)
1 - 1186 (Weight: 8)
1 - 1207 (Weight: 8)
1 - 1223 (Weight: 8)
1 - 1234 (Weight: 8)
1 - 1249 (Weight: 8)
1 - 1256 (Weight: 8)
1 - 1314 (Weight: 8)
1 - 1329 (Weight: 8)
1 - 1333 (Weight: 8)
1 - 1343 (Weight: 8)
1 - 1347 (Weight: 8)
1 - 1355 (Weight: 8)
1 - 1387 (Weight: 8)
1 - 1440 (Weight: 8)
1 - 1452 (Weight: 8)
1 - 1460 (Weight: 8)
1 - 1508 (Weight: 8)
1 - 1511 (Weight: 8)
1 - 1520 (Weight: 8)
1 - 1525 (Weight: 8)
1 - 1532 (Weight: 8)
1 - 1571 (Weight: 8)
1 - 1579 (Weight: 8)
1 - 1605 (Weight: 8)
1 - 1635 (Weight: 8)
1 - 1660 (Weight: 8)
1 - 1684 (Weight: 8)
1 - 1719 (Weight: 8)
1 - 1769 (Weight: 8)
1 - 1776 (Weight: 8)
1 - 1796 (Weight: 8)
1 - 1829 (Weight: 8)
1 - 1860 (Weight: 8)
1 - 1881 (Weight: 8)
1 - 1916 (Weight: 8)
1 - 1944 (Weight: 8)
1 - 1952 (Weight: 8)
1 - 1957 (Weight: 8)
1 - 1961 (Weight: 8)
1 - 1970 (Weight: 8)
1 - 1988 (Weight: 8)
1 - 2024 (Weight: 8)
1 - 2061 (Weight: 8)
1 - 2119 (Weight: 8)
2 - 718 (Weight: 8)
2 - 2720 (Weight: 8)
2 - 3982 (Weight: 8)
2 - 3984 (Weight: 8)
2 - 4028 (Weight: 8)
3 - 2249 (Weight: 8)
5 - 617 (Weight: 8)
5 - 898 (Weight: 8)
6 - 2827 (Weight: 8)
6 - 2926 (Weight: 8)
6 - 4001 (Weight: 8)
6 - 4545 (Weight: 8)
6 - 4556 (Weight: 8)
6 - 4560 (Weight: 8)
6 - 4603 (Weight: 8)
6 - 4630 (Weight: 8)
6 - 4657 (Weight: 8)
6 - 4669 (Weight: 8)
6 - 4684 (Weight: 8)
6 - 4685 (Weight: 8)
6 - 4696 (Weight: 8)
6 - 4700 (Weight: 8)
6 - 4701 (Weight: 8)
6 - 4703 (Weight: 8)
6 - 4715 (Weight: 8)
7 - 3805 (Weight: 8)
7 - 4521 (Weight: 8)
7 - 4660 (Weight: 8)
7 - 5832 (Weight: 8)
7 - 5998 (Weight: 8)
7 - 6012 (Weight: 8)
7 - 6019 (Weight: 8)
7 - 6022 (Weight: 8)
7 - 6031 (Weight: 8)
9 - 1762 (Weight: 8)
9 - 2554 (Weight: 8)
9 - 2625 (Weight: 8)
9 - 2626 (Weight: 8)
9 - 2630 (Weight: 8)
9 - 2662 (Weight: 8)
9 - 2681 (Weight: 8)
9 - 2712 (Weight: 8)
9 - 2726 (Weight: 8)
9 - 2730 (Weight: 8)
9 - 2738 (Weight: 8)
9 - 2775 (Weight: 8)
9 - 2794 (Weight: 8)
9 - 2802 (Weight: 8)
10 - 3333 (Weight: 8)
12 - 5231 (Weight: 8)
12 - 5646 (Weight: 8)
15 - 5656 (Weight: 8)
16 - 3817 (Weight: 8)
18 - 3113 (Weight: 8)
22 - 1276 (Weight: 8)
22 - 3682 (Weight: 8)
22 - 3699 (Weight: 8)
22 - 3720 (Weight: 8)
22 - 3726 (Weight: 8)
22 - 3734 (Weight: 8)
24 - 5600 (Weight: 8)
24 - 5629 (Weight: 8)
25 - 6447 (Weight: 8)
26 - 1410 (Weight: 8)
26 - 1551 (Weight: 8)
26 - 3205 (Weight: 8)
26 - 3214 (Weight: 8)
28 - 4288 (Weight: 8)
31 - 5565 (Weight: 8)
31 - 5566 (Weight: 8)
34 - 2058 (Weight: 8)
41 - 265 (Weight: 8)
41 - 360 (Weight: 8)
41 - 679 (Weight: 8)
41 - 705 (Weight: 8)
41 - 748 (Weight: 8)
41 - 777 (Weight: 8)
41 - 811 (Weight: 8)
47 - 4389 (Weight: 8)
51 - 569 (Weight: 8)
52 - 5543 (Weight: 8)
52 - 5554 (Weight: 8)
53 - 821 (Weight: 8)
56 - 4760 (Weight: 8)
56 - 5093 (Weight: 8)
57 - 5980 (Weight: 8)
60 - 2833 (Weight: 8)
60 - 4474 (Weight: 8)
60 - 4498 (Weight: 8)
60 - 4507 (Weight: 8)
60 - 4510 (Weight: 8)
60 - 4513 (Weight: 8)
62 - 6353 (Weight: 8)
64 - 4272 (Weight: 8)
64 - 4277 (Weight: 8)
67 - 4139 (Weight: 8)
67 - 4141 (Weight: 8)
68 - 6445 (Weight: 8)
76 - 6144 (Weight: 8)
86 - 4464 (Weight: 8)
102 - 4638 (Weight: 8)
110 - 5970 (Weight: 8)
118 - 5124 (Weight: 8)
118 - 5128 (Weight: 8)
131 - 3740 (Weight: 8)
131 - 3742 (Weight: 8)
176 - 3156 (Weight: 8)
176 - 3157 (Weight: 8)
180 - 3454 (Weight: 8)
180 - 3457 (Weight: 8)
207 - 5746 (Weight: 8)
340 - 6443 (Weight: 8)
381 - 411 (Weight: 8)
384 - 4047 (Weight: 8)
391 - 507 (Weight: 8)
393 - 4754 (Weight: 8)
394 - 3317 (Weight: 8)
394 - 3326 (Weight: 8)
403 - 404 (Weight: 8)
438 - 5099 (Weight: 8)
438 - 5110 (Weight: 8)
438 - 5113 (Weight: 8)
438 - 5114 (Weight: 8)
456 - 966 (Weight: 8)
456 - 2337 (Weight: 8)
456 - 2339 (Weight: 8)
456 - 2347 (Weight: 8)
456 - 2371 (Weight: 8)
475 - 2274 (Weight: 8)
476 - 2507 (Weight: 8)
476 - 2530 (Weight: 8)
476 - 2533 (Weight: 8)
483 - 852 (Weight: 8)
491 - 3797 (Weight: 8)
540 - 4438 (Weight: 8)
550 - 5340 (Weight: 8)
551 - 3293 (Weight: 8)
551 - 3294 (Weight: 8)
552 - 3053 (Weight: 8)
562 - 3632 (Weight: 8)
562 - 3638 (Weight: 8)
629 - 5232 (Weight: 8)
629 - 6071 (Weight: 8)
629 - 6080 (Weight: 8)
629 - 6085 (Weight: 8)
631 - 3624 (Weight: 8)
663 - 6151 (Weight: 8)
801 - 4777 (Weight: 8)
801 - 4778 (Weight: 8)
801 - 4780 (Weight: 8)
801 - 4781 (Weight: 8)
801 - 4787 (Weight: 8)
801 - 4791 (Weight: 8)
801 - 4794 (Weight: 8)
801 - 4800 (Weight: 8)
801 - 4833 (Weight: 8)
817 - 3370 (Weight: 8)
843 - 1011 (Weight: 8)
847 - 4459 (Weight: 8)
847 - 5813 (Weight: 8)
847 - 5815 (Weight: 8)
847 - 5816 (Weight: 8)
847 - 5822 (Weight: 8)
848 - 3336 (Weight: 8)
848 - 5705 (Weight: 8)
848 - 5707 (Weight: 8)
848 - 5709 (Weight: 8)
864 - 4246 (Weight: 8)
864 - 4250 (Weight: 8)
876 - 6369 (Weight: 8)
892 - 3006 (Weight: 8)
892 - 3014 (Weight: 8)
901 - 5409 (Weight: 8)
904 - 5049 (Weight: 8)
917 - 3598 (Weight: 8)
917 - 4091 (Weight: 8)
922 - 5277 (Weight: 8)
923 - 4514 (Weight: 8)
923 - 5697 (Weight: 8)
930 - 4968 (Weight: 8)
931 - 6179 (Weight: 8)
946 - 6165 (Weight: 8)
959 - 4468 (Weight: 8)
961 - 962 (Weight: 8)
976 - 995 (Weight: 8)
988 - 3240 (Weight: 8)
988 - 3241 (Weight: 8)
995 - 2966 (Weight: 8)
995 - 2980 (Weight: 8)
1000 - 3409 (Weight: 8)
1032 - 2561 (Weight: 8)
1032 - 3229 (Weight: 8)
1032 - 3466 (Weight: 8)
1032 - 5574 (Weight: 8)
1032 - 5716 (Weight: 8)
1032 - 5717 (Weight: 8)
1032 - 5722 (Weight: 8)
1032 - 5725 (Weight: 8)
1032 - 5741 (Weight: 8)
1041 - 1042 (Weight: 8)
1050 - 4729 (Weight: 8)
1054 - 3100 (Weight: 8)
1079 - 5662 (Weight: 8)
1091 - 2455 (Weight: 8)
1092 - 2446 (Weight: 8)
1108 - 5247 (Weight: 8)
1108 - 5249 (Weight: 8)
1108 - 5254 (Weight: 8)
1108 - 5269 (Weight: 8)
1108 - 5270 (Weight: 8)
1112 - 4228 (Weight: 8)
1117 - 5482 (Weight: 8)
1117 - 5507 (Weight: 8)
1119 - 5537 (Weight: 8)
1196 - 4648 (Weight: 8)
1196 - 6400 (Weight: 8)
1272 - 5692 (Weight: 8)
1274 - 3955 (Weight: 8)
1339 - 5446 (Weight: 8)
1360 - 2614 (Weight: 8)
1362 - 4921 (Weight: 8)
1395 - 5041 (Weight: 8)
1401 - 6135 (Weight: 8)
1403 - 5608 (Weight: 8)
1418 - 4994 (Weight: 8)
1418 - 5013 (Weight: 8)
1418 - 5025 (Weight: 8)
1424 - 4768 (Weight: 8)
1500 - 3936 (Weight: 8)
1537 - 4622 (Weight: 8)
1558 - 3281 (Weight: 8)
1558 - 4066 (Weight: 8)
1558 - 5937 (Weight: 8)
1566 - 6329 (Weight: 8)
1630 - 2874 (Weight: 8)
1730 - 5202 (Weight: 8)
1730 - 6385 (Weight: 8)
1741 - 6106 (Weight: 8)
2131 - 6429 (Weight: 8)
2181 - 3354 (Weight: 8)
2181 - 3369 (Weight: 8)
2183 - 4157 (Weight: 8)
2183 - 4159 (Weight: 8)
2183 - 4161 (Weight: 8)
2199 - 2925 (Weight: 8)
2199 - 5478 (Weight: 8)
2201 - 4109 (Weight: 8)
2204 - 5324 (Weight: 8)
2204 - 5330 (Weight: 8)
2206 - 2947 (Weight: 8)
2211 - 5512 (Weight: 8)
2218 - 3061 (Weight: 8)
2218 - 3065 (Weight: 8)
2390 - 4868 (Weight: 8)
2401 - 3185 (Weight: 8)
2401 - 5459 (Weight: 8)
2407 - 3082 (Weight: 8)
2470 - 3220 (Weight: 8)
2575 - 6471 (Weight: 8)
2589 - 6169 (Weight: 8)
2594 - 5898 (Weight: 8)
2635 - 3762 (Weight: 8)
2670 - 6408 (Weight: 8)
2920 - 6228 (Weight: 8)
2930 - 3378 (Weight: 8)
2952 - 3796 (Weight: 8)
2957 - 3796 (Weight: 8)
3000 - 6335 (Weight: 8)
3010 - 5897 (Weight: 8)
3058 - 6239 (Weight: 8)
3058 - 6240 (Weight: 8)
3060 - 4286 (Weight: 8)
3062 - 3488 (Weight: 8)
3062 - 3495 (Weight: 8)
3063 - 6220 (Weight: 8)
3071 - 5460 (Weight: 8)
3103 - 3172 (Weight: 8)
3106 - 3108 (Weight: 8)
3167 - 3819 (Weight: 8)
3252 - 5433 (Weight: 8)
3282 - 6258 (Weight: 8)
3380 - 5468 (Weight: 8)
3426 - 3429 (Weight: 8)
3444 - 3445 (Weight: 8)
3486 - 5490 (Weight: 8)
3486 - 5492 (Weight: 8)
3486 - 5494 (Weight: 8)
3506 - 5589 (Weight: 8)
3506 - 5590 (Weight: 8)
3506 - 5591 (Weight: 8)
3533 - 3639 (Weight: 8)
3534 - 3601 (Weight: 8)
3536 - 5164 (Weight: 8)
3536 - 6102 (Weight: 8)
3539 - 5161 (Weight: 8)
3540 - 3610 (Weight: 8)
3584 - 3600 (Weight: 8)
3588 - 5169 (Weight: 8)
3612 - 5157 (Weight: 8)
3646 - 5393 (Weight: 8)
3774 - 3785 (Weight: 8)
3780 - 3872 (Weight: 8)
3819 - 4347 (Weight: 8)
3835 - 4950 (Weight: 8)
3845 - 6122 (Weight: 8)
3845 - 6126 (Weight: 8)
3900 - 3918 (Weight: 8)
3932 - 6315 (Weight: 8)
3946 - 3947 (Weight: 8)
3969 - 4117 (Weight: 8)
4073 - 5506 (Weight: 8)
4171 - 4173 (Weight: 8)
4190 - 4191 (Weight: 8)
4244 - 6361 (Weight: 8)
4289 - 4294 (Weight: 8)
4398 - 4747 (Weight: 8)
4403 - 5070 (Weight: 8)
4420 - 6469 (Weight: 8)
4547 - 6302 (Weight: 8)
4549 - 5533 (Weight: 8)
4573 - 5139 (Weight: 8)
4576 - 5361 (Weight: 8)
4619 - 5835 (Weight: 8)
4859 - 4860 (Weight: 8)
4860 - 5101 (Weight: 8)
4916 - 6167 (Weight: 8)
4925 - 6166 (Weight: 8)
5060 - 5839 (Weight: 8)
5123 - 6386 (Weight: 8)
5143 - 6138 (Weight: 8)
5164 - 6103 (Weight: 8)
5169 - 5233 (Weight: 8)
5402 - 5469 (Weight: 8)
5416 - 5909 (Weight: 8)
5469 - 6256 (Weight: 8)
5470 - 5889 (Weight: 8)
5561 - 5810 (Weight: 8)
5834 - 5835 (Weight: 8)
5841 - 6210 (Weight: 8)
5867 - 5958 (Weight: 8)
5931 - 5932 (Weight: 8)
6097 - 6131 (Weight: 8)
6212 - 6213 (Weight: 8)
6238 - 6364 (Weight: 8)
0 - 130 (Weight: 9)
0 - 194 (Weight: 9)
0 - 204 (Weight: 9)
0 - 227 (Weight: 9)
0 - 254 (Weight: 9)
0 - 330 (Weight: 9)
0 - 332 (Weight: 9)
0 - 340 (Weight: 9)
1 - 140 (Weight: 9)
1 - 234 (Weight: 9)
1 - 339 (Weight: 9)
1 - 704 (Weight: 9)
1 - 1060 (Weight: 9)
1 - 1069 (Weight: 9)
1 - 1101 (Weight: 9)
1 - 1125 (Weight: 9)
1 - 1184 (Weight: 9)
1 - 1265 (Weight: 9)
1 - 1266 (Weight: 9)
1 - 1313 (Weight: 9)
1 - 1326 (Weight: 9)
1 - 1388 (Weight: 9)
1 - 1392 (Weight: 9)
1 - 1408 (Weight: 9)
1 - 1469 (Weight: 9)
1 - 1506 (Weight: 9)
1 - 1518 (Weight: 9)
1 - 1526 (Weight: 9)
1 - 1581 (Weight: 9)
1 - 1591 (Weight: 9)
1 - 1595 (Weight: 9)
1 - 1603 (Weight: 9)
1 - 1619 (Weight: 9)
1 - 1627 (Weight: 9)
1 - 1682 (Weight: 9)
1 - 1690 (Weight: 9)
1 - 1695 (Weight: 9)
1 - 1748 (Weight: 9)
1 - 1795 (Weight: 9)
1 - 1815 (Weight: 9)
1 - 1851 (Weight: 9)
1 - 1888 (Weight: 9)
1 - 1892 (Weight: 9)
1 - 1912 (Weight: 9)
1 - 1976 (Weight: 9)
1 - 2005 (Weight: 9)
1 - 2011 (Weight: 9)
1 - 2028 (Weight: 9)
1 - 2035 (Weight: 9)
1 - 2038 (Weight: 9)
1 - 2044 (Weight: 9)
1 - 2049 (Weight: 9)
1 - 2141 (Weight: 9)
1 - 2145 (Weight: 9)
2 - 3979 (Weight: 9)
2 - 4008 (Weight: 9)
4 - 881 (Weight: 9)
5 - 427 (Weight: 9)
6 - 545 (Weight: 9)
6 - 1836 (Weight: 9)
6 - 2648 (Weight: 9)
6 - 3228 (Weight: 9)
6 - 4425 (Weight: 9)
6 - 4469 (Weight: 9)
6 - 4541 (Weight: 9)
6 - 4566 (Weight: 9)
6 - 4583 (Weight: 9)
6 - 4602 (Weight: 9)
6 - 4612 (Weight: 9)
6 - 4658 (Weight: 9)
6 - 4678 (Weight: 9)
6 - 4683 (Weight: 9)
6 - 4705 (Weight: 9)
7 - 485 (Weight: 9)
7 - 1553 (Weight: 9)
7 - 2090 (Weight: 9)
7 - 2881 (Weight: 9)
7 - 3325 (Weight: 9)
7 - 5808 (Weight: 9)
7 - 5993 (Weight: 9)
7 - 6002 (Weight: 9)
7 - 6033 (Weight: 9)
9 - 1946 (Weight: 9)
9 - 2655 (Weight: 9)
9 - 2685 (Weight: 9)
9 - 2690 (Weight: 9)
9 - 2765 (Weight: 9)
9 - 2780 (Weight: 9)
9 - 2808 (Weight: 9)
9 - 2832 (Weight: 9)
9 - 2847 (Weight: 9)
9 - 2853 (Weight: 9)
9 - 2855 (Weight: 9)
9 - 2866 (Weight: 9)
9 - 2882 (Weight: 9)
9 - 2899 (Weight: 9)
10 - 3334 (Weight: 9)
16 - 3816 (Weight: 9)
19 - 4551 (Weight: 9)
21 - 5788 (Weight: 9)
22 - 3659 (Weight: 9)
22 - 3687 (Weight: 9)
22 - 3718 (Weight: 9)
26 - 3196 (Weight: 9)
26 - 3234 (Weight: 9)
26 - 3235 (Weight: 9)
28 - 1171 (Weight: 9)
28 - 5763 (Weight: 9)
28 - 5764 (Weight: 9)
31 - 5560 (Weight: 9)
31 - 5575 (Weight: 9)
41 - 761 (Weight: 9)
41 - 765 (Weight: 9)
41 - 776 (Weight: 9)
41 - 793 (Weight: 9)
42 - 3171 (Weight: 9)
45 - 4864 (Weight: 9)
47 - 4377 (Weight: 9)
49 - 806 (Weight: 9)
49 - 5807 (Weight: 9)
51 - 566 (Weight: 9)
51 - 596 (Weight: 9)
51 - 601 (Weight: 9)
52 - 5551 (Weight: 9)
59 - 3929 (Weight: 9)
60 - 115 (Weight: 9)
60 - 4472 (Weight: 9)
60 - 4496 (Weight: 9)
60 - 4516 (Weight: 9)
63 - 4880 (Weight: 9)
63 - 4888 (Weight: 9)
64 - 4265 (Weight: 9)
64 - 4273 (Weight: 9)
87 - 5650 (Weight: 9)
101 - 841 (Weight: 9)
101 - 949 (Weight: 9)
119 - 4421 (Weight: 9)
129 - 3476 (Weight: 9)
164 - 840 (Weight: 9)
173 - 5285 (Weight: 9)
196 - 5666 (Weight: 9)
383 - 428 (Weight: 9)
403 - 405 (Weight: 9)
438 - 2294 (Weight: 9)
456 - 498 (Weight: 9)
456 - 2331 (Weight: 9)
456 - 2354 (Weight: 9)
456 - 2366 (Weight: 9)
456 - 2384 (Weight: 9)
462 - 4969 (Weight: 9)
475 - 2251 (Weight: 9)
476 - 2501 (Weight: 9)
476 - 2505 (Weight: 9)
476 - 2509 (Weight: 9)
476 - 2514 (Weight: 9)
476 - 2515 (Weight: 9)
476 - 2519 (Weight: 9)
528 - 3173 (Weight: 9)
536 - 4953 (Weight: 9)
540 - 4445 (Weight: 9)
550 - 4370 (Weight: 9)
